,caixa_equivalentes_caixa,ativo_total,divida_curto_prazo,divida_longo_prazo,divida_bruta,divida_liquida,patrimonio_liquido,valor_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,total,datas,tic
72,527.71,638.34,,,,-527.71,577.39,988.29,584.224,0,584.224,31/03/2007,AGRO3
73,536.85,609.92,,,,-536.85,,NA,584.224,0,584.224,31/12/2006,AGRO3
74,556.28,574.36,,,,-556.28,566.82,970.20,584.224,0,584.224,30/09/2006,AGRO3
75,537.55,554.96,,,,-537.55,553.31,947.09,584.224,0,584.224,30/06/2006,AGRO3
76,,2.57,,,,,,1.00,785.000,0,785.000,31/03/2006,AGRO3
77,,1.76,,,,,,1.00,347.360,0,347.360,31/12/2005,AGRO3
0,475.48,3640.0,1490.0,48.49,1540.0,1070.0,-1750.0,-  6.86,254.543.576,0,254.543.576,31/12/2024,AGXY3
1,199.82,3990.0,1360.0,10.47,1380.0,1180.0,-1330.0,-  5.21,254.543.576,0,254.543.576,30/09/2024,AGXY3
2,393.26,6510.0,806.93,635.08,1440.0,1050.0,705.14,2.77,254.543.576,0,254.543.576,30/06/2024,AGXY3
3,352.59,7990.0,874.13,616.23,1490.0,1140.0,838.1,4.91,170.824.989,0,170.824.989,31/03/2024,AGXY3
4,738.31,7710.0,1540.0,96.12,1640.0,901.7,1110.0,6.52,170.824.989,0,170.824.989,31/12/2023,AGXY3
5,607.77,7830.0,1500.0,273.62,1770.0,1170.0,1020.0,6.00,170.824.989,0,170.824.989,30/09/2023,AGXY3
6,873.15,8760.0,1530.0,576.06,2110.0,1240.0,1060.0,6.18,170.824.989,0,170.824.989,30/06/2023,AGXY3
7,624.27,11110.0,1530.0,481.11,2009.9999999999998,1390.0,1440.0,8.45,170.824.989,0,170.824.989,31/03/2023,AGXY3
8,1080.0,9910.0,1620.0,442.42,2060.0,981.62,1490.0,8.69,170.824.989,0,170.824.989,31/12/2022,AGXY3
9,743.16,8710.0,1350.0,593.54,1950.0,1200.0,1280.0,7.51,170.824.989,0,170.824.989,30/09/2022,AGXY3
10,390.36,7840.0,1440.0,309.0,1750.0,1360.0,1260.0,7.35,170.824.989,0,170.824.989,30/06/2022,AGXY3
11,510.31,8980.0,1280.0,319.06,1600.0,1090.0,1400.0,8.20,170.824.989,0,170.824.989,31/03/2022,AGXY3
12,643.56,6770.0,1050.0,345.22,1390.0,746.92,1460.0,8.54,170.824.989,0,170.824.989,31/12/2021,AGXY3
13,541.39,5970.0,823.48,515.48,1340.0,797.57,1360.0,7.99,170.824.989,0,170.824.989,30/09/2021,AGXY3
14,269.6,4510.0,882.2,207.87,1090.0,820.46,988.8,6.80,145.370.444,0,145.370.444,30/06/2021,AGXY3
15,221.26,5410.0,751.07,172.94,924.01,702.74,986.33,6.95,141.968.923,0,141.968.923,31/03/2021,AGXY3
16,301.11,4260.0,841.78,66.49,908.27,607.16,1020.0,7.34,138.328.524,0,138.328.524,31/12/2020,AGXY3
17,60.51,1350.0,330.18,55.34,385.51,325.0,185.77,1.03,181.027.330,0,181.027.330,30/09/2020,AGXY3
18,39.33,1200.0,243.61,104.49,348.09,308.77,187.79,1.04,181.027.330,0,181.027.330,30/06/2020,AGXY3
19,134.51,1570.0,179.11,134.85,313.96,179.45,189.79,1.05,181.027.330,0,181.027.330,31/03/2020,AGXY3
20,118.92,1410.0,208.9,65.06,273.96,155.04,192.06,1.06,181.027.330,0,181.027.330,31/12/2019,AGXY3
0,55.64,552.93,1.15,2.82,3.97,-51.66,242.67,28.41,8.407.000,135.000,8.542.000,31/03/2025,AHEB3
1,91.09,556.43,1.53,2.82,4.36,-86.73,244.41,28.61,8.407.000,135.000,8.542.000,31/12/2024,AHEB3
2,73.5,515.82,1.57,3.05,4.62,-68.88,160.22,18.76,8.407.000,135.000,8.542.000,30/09/2024,AHEB3
3,86.06,509.84,1.17,2.1,3.27,-82.8,134.28,15.72,8.407.000,135.000,8.542.000,30/06/2024,AHEB3
4,112.75,513.38,1.15,2.4,3.55,-109.2,113.78,13.32,8.407.000,135.000,8.542.000,31/03/2024,AHEB3
5,58.01,449.98,,2.98,3.83,-54.18,80.54,9.43,8.407.000,135.000,8.542.000,31/12/2023,AHEB3
6,6.9,371.54,1.12,2.98,4.1,-2.8,16.7,1.96,8.407.000,135.000,8.542.000,30/09/2023,AHEB3
7,36.88,367.48,1.1,3.27,4.37,-32.51,8.58,1.00,8.407.000,135.000,8.542.000,30/06/2023,AHEB3
8,44.99,361.86,1.17,3.55,4.72,-40.27,7.24,0.85,8.407.000,135.000,8.542.000,31/03/2023,AHEB3
9,46.93,331.42,1.07,3.83,4.9,-42.04,-5.69,-  0.67,8.407.000,135.000,8.542.000,31/12/2022,AHEB3
10,3.24,290.09,,3.35,4.05,,-80.88,-  9.47,8.407.000,136.000,8.543.000,30/09/2022,AHEB3
11,26.54,310.83,4.21,,4.21,-22.33,-66.64,-  7.80,8.407.000,136.000,8.543.000,30/06/2022,AHEB3
12,14.59,299.85,,,,-14.59,-58.87,-  6.89,8.407.000,136.000,8.543.000,31/03/2022,AHEB3
13,22.9,313.58,,,,-22.9,-70.71,-  8.28,8.407.000,136.000,8.543.000,31/12/2021,AHEB3
14,6.65,281.96,,,,-6.65,-48.06,-  5.63,8.407.000,136.000,8.543.000,30/09/2021,AHEB3
15,3.49,279.24,,,,-3.49,-42.76,-  5.00,8.407.000,136.000,8.543.000,30/06/2021,AHEB3
16,15.87,281.48,,,,-15.87,-25.05,-  2.93,8.407.000,136.000,8.543.000,31/03/2021,AHEB3
17,50.89,303.49,,,,-50.89,3.61,0.42,8.407.000,136.000,8.543.000,31/12/2020,AHEB3
18,20.53,257.29,,,,-20.53,12.17,1.42,8.407.000,136.000,8.543.000,30/09/2020,AHEB3
19,11.53,245.93,,,,-11.53,9.17,1.07,8.407.000,135.000,8.542.000,30/06/2020,AHEB3
20,25.71,268.0,,,,-25.71,21.68,2.88,7.390.000,131.000,7.521.000,31/03/2020,AHEB3
21,27.23,262.64,,,,-27.23,27.22,3.62,7.390.000,131.000,7.521.000,31/12/2019,AHEB3
22,10.76,240.83,,,,-10.76,14.71,1.96,7.390.000,131.000,7.521.000,30/09/2019,AHEB3
23,7.91,247.07,,,,-7.91,16.27,2.16,7.390.000,131.000,7.521.000,30/06/2019,AHEB3
24,7.99,245.57,,,,-7.99,17.34,2.31,7.390.000,131.000,7.521.000,31/03/2019,AHEB3
25,14.39,255.27,,,,-14.39,40.05,5.32,7.390.000,132.000,7.522.000,31/12/2018,AHEB3
26,19.07,268.9,,,,-19.07,70.73,9.40,7.390.000,132.000,7.522.000,30/09/2018,AHEB3
27,11.81,260.3,,,,-11.81,57.35,11.08,5.064.000,113.000,5.177.000,30/06/2018,AHEB3
28,28.67,277.92,,,,-28.67,71.83,13.88,5.064.000,113.000,5.177.000,31/03/2018,AHEB3
29,33.22,285.12,,,,-33.22,87.56,16.91,5.064.000,113.000,5.177.000,31/12/2017,AHEB3
30,6.8,268.15,,,,-6.8,47.87,9.25,5.064.000,113.000,5.177.000,30/09/2017,AHEB3
31,7.1,259.05,,,,-7.1,40.07,7.74,5.064.000,113.000,5.177.000,30/06/2017,AHEB3
32,16.35,264.02,,,,-16.35,38.83,7.50,5.064.000,113.000,5.177.000,31/03/2017,AHEB3
33,14.27,266.61,,,,-14.27,54.02,10.43,5.064.000,113.000,5.177.000,31/12/2016,AHEB3
34,1.41,271.48,,,,-1.41,103.78,20.05,5.064.000,113.000,5.177.000,30/09/2016,AHEB3
35,1.34,272.39,,,,-1.34,119.64,23.11,5.064.000,113.000,5.177.000,30/06/2016,AHEB3
36,19.66,282.22,,,,-19.66,101.59,19.62,5.064.000,113.000,5.177.000,31/03/2016,AHEB3
37,31.18,363.27,,,,-31.18,116.14,22.43,5.064.000,113.000,5.177.000,31/12/2015,AHEB3
38,28.65,477.13,,,,-28.65,123.18,23.79,5.064.000,113.000,5.177.000,30/09/2015,AHEB3
39,23.94,472.86,,,,-23.94,123.25,23.81,5.064.000,113.000,5.177.000,30/06/2015,AHEB3
40,35.82,486.9,,,,-35.82,84.32,16.29,5.064.000,113.000,5.177.000,31/03/2015,AHEB3
41,37.73,311.78,,,,-37.73,88.46,17.09,5.064.000,113.000,5.177.000,31/12/2014,AHEB3
42,25.43,299.96,,,,-25.43,72.86,14.07,5.064.000,113.000,5.177.000,30/09/2014,AHEB3
43,2.96,290.75,,,,-2.96,69.07,13.34,5.064.000,113.000,5.177.000,30/06/2014,AHEB3
44,2.36,303.29,,,,-2.36,71.82,15.71,4.460.000,113.000,4.573.000,31/03/2014,AHEB3
45,7.34,300.05,,,,-7.34,83.31,18.22,4.460.000,113.000,4.573.000,31/12/2013,AHEB3
46,9.14,298.22,,,,-9.14,68.46,14.97,4.460.000,113.000,4.573.000,30/09/2013,AHEB3
47,1.9,272.05,,,,-1.9,62.25,13.61,4.460.000,113.000,4.573.000,30/06/2013,AHEB3
48,1.91,274.49,,,,-1.91,65.69,14.36,4.460.000,113.000,4.573.000,31/03/2013,AHEB3
49,10.22,288.3,,,,-10.22,75.9,16.60,4.460.000,113.000,4.573.000,31/12/2012,AHEB3
50,2.81,283.86,,,,-2.81,56.5,12.35,4.460.000,114.000,4.574.000,30/09/2012,AHEB3
51,1.88,272.51,,,,-1.88,60.47,13.28,4.455.000,98.000,4.553.000,30/06/2012,AHEB3
52,7.16,267.91,,,,-7.16,70.87,15.56,4.455.000,98.000,4.553.000,31/03/2012,AHEB3
53,10.95,278.92,,,,-10.95,78.6,18.74,4.080.000,114.000,4.194.000,31/12/2011,AHEB3
54,7.46,282.51,,,,-7.46,74.59,17.78,4.080.000,114.000,4.194.000,30/09/2011,AHEB3
55,5.79,288.83,,,,-5.79,80.81,19.27,4.080.000,114.000,4.194.000,30/06/2011,AHEB3
56,5.69,275.11,,,,-5.69,69.79,16.64,4.080.000,114.000,4.194.000,31/03/2011,AHEB3
57,13.38,287.45,,,,-13.38,77.9,18.57,4.080.000,114.000,4.194.000,31/12/2010,AHEB3
58,17.66,317.77,,,,-17.66,69.89,16.64,4.081.000,118.000,4.199.000,30/09/2010,AHEB3
59,6.88,279.4,,,,-6.88,69.4,16.63,4.076.000,98.000,4.174.000,30/06/2010,AHEB3
60,8.24,270.18,,,,-8.24,64.06,15.26,4.081.000,117.000,4.198.000,31/03/2010,AHEB3
61,18.95,287.73,1.02,42.75,43.77,24.82,70.39,16.78,4.080.000,114.000,4.194.000,31/12/2009,AHEB3
62,18.51,285.91,1.02,42.38,43.4,24.88,56.32,13.42,4.081.000,117.000,4.198.000,30/09/2009,AHEB3
63,8.3,271.73,,42.52,43.06,34.76,56.51,13.46,4.081.000,117.000,4.198.000,30/06/2009,AHEB3
64,17.39,267.37,,42.15,42.7,25.3,56.54,13.47,4.081.000,117.000,4.198.000,31/03/2009,AHEB3
65,22.54,273.6,,42.05,42.6,20.06,61.33,14.61,4.081.000,117.000,4.198.000,31/12/2008,AHEB3
66,21.57,299.47,,41.96,42.44,20.86,59.23,61.26,850.000,117.000,967.000,30/09/2008,AHEB3
67,24.42,272.62,,41.62,42.09,17.67,56.29,58.21,850.000,117.000,967.000,30/06/2008,AHEB3
68,32.87,270.3,,41.46,41.93,9.06,56.74,58.67,850.000,117.000,967.000,31/03/2008,AHEB3
69,17.41,280.84,,41.36,41.84,24.43,62.16,64.29,850.000,117.000,967.000,31/12/2007,AHEB3
70,3.26,240.76,,41.01,41.48,38.22,40.21,41.58,850.000,117.000,967.000,30/09/2007,AHEB3
71,1.81,237.3,,40.68,41.16,39.34,42.85,44.31,850.000,117.000,967.000,30/06/2007,AHEB3
72,2.94,239.75,,40.33,40.8,37.87,44.12,45.63,850.000,117.000,967.000,31/03/2007,AHEB3
73,3.61,242.16,,39.96,40.43,36.83,46.6,48.19,850.000,117.000,967.000,31/12/2006,AHEB3
74,20.29,205.11,,39.54,40.01,19.73,-4.02,-  4.16,850.000,117.000,967.000,30/09/2006,AHEB3
75,4.25,183.27,,39.11,39.58,35.33,-3.07,-  3.17,850.000,117.000,967.000,30/06/2006,AHEB3
76,3.85,185.7,,38.62,39.09,35.25,3.4,3.52,850.000,117.000,967.000,31/03/2006,AHEB3
77,5.5,190.39,,38.11,38.58,33.08,10.74,11.10,850.000,117.000,967.000,31/12/2005,AHEB3
78,17.72,200.6,,37.47,37.95,20.22,12.27,12.68,850.000,117.000,967.000,30/09/2005,AHEB3
79,2.19,193.69,,36.88,37.35,35.16,21.3,22.03,850.000,117.000,967.000,30/06/2005,AHEB3
80,2.0,195.39,,36.29,36.76,34.76,23.75,24.56,850.000,117.000,967.000,31/03/2005,AHEB3
81,2.94,184.84,,35.7,36.18,33.24,28.88,29.87,850.000,117.000,967.000,31/12/2004,AHEB3
82,3.2,183.68,,34.66,35.13,31.94,41.98,43.41,850.000,117.000,967.000,30/09/2004,AHEB3
83,2.91,185.51,,33.98,34.45,31.55,43.56,45.05,850.000,117.000,967.000,30/06/2004,AHEB3
84,,169.37,,33.43,33.91,33.1,34.17,35.34,850.000,117.000,967.000,31/03/2004,AHEB3
85,,174.2,,33.03,33.51,33.11,41.34,42.75,850.000,117.000,967.000,31/12/2003,AHEB3
86,1.99,177.11,,32.47,32.96,30.98,58.97,60.98,850.000,117.000,967.000,30/09/2003,AHEB3
87,6.56,174.61,,27.37,27.85,21.3,61.59,63.69,850.000,117.000,967.000,30/06/2003,AHEB3
88,5.96,172.84,,26.44,26.92,20.96,63.67,65.84,850.000,117.000,967.000,31/03/2003,AHEB3
89,4.65,171.56,,,,-4.65,69.83,72.21,850.000,117.000,967.000,31/12/2002,AHEB3
90,6.25,169.0,,,,-6.25,74.58,77.12,850.000,117.000,967.000,30/09/2002,AHEB3
91,4.42,164.79,,,,-4.42,75.39,77.97,850.000,117.000,967.000,30/06/2002,AHEB3
92,5.82,163.92,,,,-5.82,66.08,68.34,850.000,117.000,967.000,31/03/2002,AHEB3
93,2.86,165.07,,,,-2.86,68.14,70.46,850.000,117.000,967.000,31/12/2001,AHEB3
94,2.91,160.82,,,,-2.91,64.75,66.96,850.000,117.000,967.000,30/09/2001,AHEB3
95,1.92,159.62,,,,-1.92,66.89,69.17,850.000,117.000,967.000,30/06/2001,AHEB3
96,2.35,160.01,,,,-2.35,65.02,67.24,850.000,117.000,967.000,31/03/2001,AHEB3
97,2.05,160.43,,,,-2.05,65.42,67.65,850.000,117.000,967.000,31/12/2000,AHEB3
98,,73.59,,,,,-4.1,-  4.24,850.000,117.000,967.000,30/09/2000,AHEB3
99,,73.83,,,,,-2.07,-  2.14,850.000,117.000,967.000,30/06/2000,AHEB3
100,1.39,77.11,,,,-1.39,,0.65,850.000,117.000,967.000,31/03/2000,AHEB3
0,1100.0,6380.0,288.99,603.21,892.2,-206.45,4050.0,5.93,339.510.689,343.551.533,683.062.222,31/03/2025,ALPA3
1,1490.0,6840.0,251.37,1170.0,1420.0,-64.99,4040.0,5.91,339.510.689,343.551.533,683.062.222,31/12/2024,ALPA3
2,1420.0,6620.0,237.26,1140.0,1370.0,-45.16,3960.0,5.79,339.510.689,343.551.533,683.062.222,30/09/2024,ALPA3
3,1280.0,6560.0,222.73,1190.0,1420.0,140.69,3900.0,5.71,339.510.689,343.551.533,683.062.222,30/06/2024,ALPA3
4,1270.0,6480.0,221.89,1350.0,1570.0,303.77,3780.0,5.54,339.510.689,343.551.533,683.062.222,31/03/2024,ALPA3
5,922.53,6330.0,127.44,1360.0,1490.0,563.08,3730.0,5.46,339.510.689,343.551.533,683.062.222,31/12/2023,ALPA3
6,694.18,7900.0,157.55,1370.0,1520.0,828.54,5390.0,7.89,339.510.689,343.551.533,683.062.222,30/09/2023,ALPA3
7,414.29,7770.0,333.62,1020.0,1350.0,936.86,5310.0,7.77,339.510.689,343.551.533,683.062.222,30/06/2023,ALPA3
8,480.86,8130.000000000001,363.62,1020.0,1380.0,901.11,5510.0,8.07,339.510.689,343.551.533,683.062.222,31/03/2023,ALPA3
9,647.52,8500.0,256.18,1020.0,1280.0,627.73,5760.0,8.43,339.510.689,343.551.533,683.062.222,31/12/2022,ALPA3
10,240.98,7910.0,361.35,19.72,381.07,140.08,5860.0,8.58,339.510.689,343.551.533,683.062.222,30/09/2022,ALPA3
11,273.1,7630.0,223.5,1.14,224.64,-48.46,5730.0,8.39,339.510.689,343.551.533,683.062.222,30/06/2022,ALPA3
12,1730.0,8890.0,116.64,1.85,118.49,-1620.0,5410.0,7.91,339.510.689,343.551.533,683.062.222,31/03/2022,ALPA3
13,583.18,8029.999999999999,107.9,2.61,110.5,-472.67,3400.0,5.77,302.010.689,286.051.533,588.062.222,31/12/2021,ALPA3
14,914.68,5340.0,188.13,60.3,248.44,-666.25,3340.0,5.76,302.010.657,277.007.759,579.018.416,30/09/2021,ALPA3
15,867.11,5070.0,174.35,68.0,242.35,-624.76,3170.0,5.47,302.010.657,277.007.759,579.018.416,30/06/2021,ALPA3
16,924.38,4850.0,168.72,75.7,244.42,-679.96,3070.0,5.23,302.010.689,286.051.533,588.062.222,31/03/2021,ALPA3
17,693.0,4810.0,139.99,103.87,243.86,-449.14,2950.0,5.01,302.010.689,286.051.533,588.062.222,31/12/2020,ALPA3
18,1970.0,6090.0,1380.0,295.01,1670.0,-300.09,2880.0,4.90,302.010.689,286.051.533,588.062.222,30/09/2020,ALPA3
19,2440.0,6650.0,2000.0,500.88,2500.0,59.83,2850.0,4.85,302.010.689,286.051.533,588.062.222,30/06/2020,ALPA3
20,1420.0,5250.0,907.39,195.66,1100.0,-312.13,2780.0,4.73,302.010.689,286.051.533,588.062.222,31/03/2020,ALPA3
21,566.26,4520.0,176.93,101.83,278.75,-287.51,2640.0,4.49,302.010.689,286.051.533,588.062.222,31/12/2019,ALPA3
22,390.24,4360.0,224.75,207.99,432.75,42.51,2540.0,4.31,302.010.689,286.051.533,588.062.222,30/09/2019,ALPA3
23,617.91,4320.0,282.98,214.16,497.14,-120.77,2460.0,4.18,302.010.689,286.051.533,588.062.222,30/06/2019,ALPA3
24,466.21,4210.0,360.71,220.33,581.05,114.84,2420.0,4.12,302.010.689,286.051.533,588.062.222,31/03/2019,ALPA3
25,518.78,3980.0,382.26,230.68,612.93,94.15,2380.0,5.06,241.608.551,228.841.226,470.449.777,31/12/2018,ALPA3
26,553.08,3890.0,271.56,328.39,599.95,46.87,2250.0,4.78,241.608.551,228.841.226,470.449.777,30/09/2018,ALPA3
27,579.38,3680.0,282.51,334.92,617.43,38.05,2130.0,4.53,241.608.551,228.841.226,470.449.777,30/06/2018,ALPA3
28,695.84,3770.0,257.29,341.38,598.67,-97.17,2160.0,4.59,241.608.551,228.841.226,470.449.777,31/03/2018,ALPA3
29,629.24,3850.0,408.94,324.7,733.64,104.41,2190.0,4.65,241.609.000,228.841.000,470.450.000,31/12/2017,ALPA3
30,338.51,3640.0,562.89,,562.89,224.38,2180.0,4.63,241.609.000,228.841.000,470.450.000,30/09/2017,ALPA3
31,370.16,3710.0,384.29,187.54,571.84,201.67,2160.0,4.59,241.609.000,228.841.000,470.450.000,30/06/2017,ALPA3
32,449.87,3730.0,215.69,373.19,588.88,139.02,2130.0,4.52,241.609.000,228.841.000,470.450.000,31/03/2017,ALPA3
33,391.35,3780.0,209.91,382.77,592.67,201.33,1980.0,4.20,241.609.000,228.841.000,470.450.000,31/12/2016,ALPA3
34,319.8,3690.0,183.73,332.86,516.59,196.8,1960.0,4.16,241.609.000,228.841.000,470.450.000,30/09/2016,ALPA3
35,482.46,3780.0,341.13,341.3,682.44,199.97,1900.0,4.03,241.609.000,228.841.000,470.450.000,30/06/2016,ALPA3
36,341.33,3680.0,402.88,168.97,571.85,230.53,1900.0,4.05,241.609.000,228.841.000,470.450.000,31/03/2016,ALPA3
37,394.93,3760.0,495.24,177.45,672.69,277.77,1840.0,3.91,241.609.000,228.841.000,470.450.000,31/12/2015,ALPA3
38,359.48,3950.0,338.58,187.64,526.22,166.75,1920.0,4.09,241.609.000,228.841.000,470.450.000,30/09/2015,ALPA3
39,262.08,3660.0,328.18,177.24,505.42,243.34,1960.0,4.16,241.609.000,228.841.000,470.450.000,30/06/2015,ALPA3
40,435.68,3860.0,388.62,184.69,573.31,137.62,1960.0,4.16,241.609.000,228.841.000,470.450.000,31/03/2015,ALPA3
41,316.61,3650.0,295.93,218.07,514.0,197.39,2000.0,4.25,241.609.000,228.841.000,470.450.000,31/12/2014,ALPA3
42,389.34,3230.0,201.96,197.51,399.47,10.13,1900.0,4.05,241.609.000,228.841.000,470.450.000,30/09/2014,ALPA3
43,384.25,3320.0,164.79,236.47,401.26,17.01,1870.0,3.98,241.609.000,228.841.000,470.450.000,30/06/2014,ALPA3
44,277.65,3430.0,244.85,280.51,525.36,247.71,1900.0,4.44,219.644.000,208.038.000,427.682.000,31/03/2014,ALPA3
45,134.68,3360.0,275.31,281.52,556.83,422.15,1830.0,4.29,219.644.000,208.038.000,427.682.000,31/12/2013,ALPA3
46,160.23,3320.0,263.22,258.19,521.41,361.18,1780.0,4.15,219.644.000,208.038.000,427.682.000,30/09/2013,ALPA3
47,194.04,3110.0,222.97,166.58,389.55,195.51,1750.0,4.08,219.644.000,208.038.000,427.682.000,30/06/2013,ALPA3
48,191.22,2980.0,204.63,125.54,330.17,138.95,1710.0,4.41,199.676.000,189.125.000,388.801.000,31/03/2013,ALPA3
49,122.83,2740.0,188.41,110.35,298.75,175.92,1660.0,4.26,199.676.000,189.125.000,388.801.000,31/12/2012,ALPA3
50,527.81,2760.0,185.04,114.26,299.29,-228.52,1620.0,4.16,199.676.000,189.125.000,388.801.000,30/09/2012,ALPA3
51,466.33,2610.0,146.72,88.82,235.53,-230.8,1570.0,4.04,199.676.000,189.125.000,388.801.000,30/06/2012,ALPA3
52,507.31,2520.0,149.96,91.56,241.52,-265.79,1530.0,4.33,181.524.000,171.932.000,353.456.000,31/03/2012,ALPA3
53,510.47,2440.0,180.08,55.86,235.93,-274.53,1480.0,4.18,181.524.000,171.932.000,353.456.000,31/12/2011,ALPA3
54,270.33,2470.0,255.63,61.74,317.37,47.04,1440.0,4.08,181.524.000,171.932.000,353.456.000,30/09/2011,ALPA3
55,284.4,2310.0,222.49,61.76,284.24,,1370.0,3.87,181.524.000,171.932.000,353.456.000,30/06/2011,ALPA3
56,370.61,2330.0,220.83,65.61,286.44,-84.17,1360.0,3.85,181.524.000,171.932.000,353.456.000,31/03/2011,ALPA3
57,482.49,2250.0,226.37,69.59,295.96,-186.53,1310.0,3.71,181.524.000,171.932.000,353.456.000,31/12/2010,ALPA3
58,452.2,2050.0,95.22,71.74,166.96,-285.24,1260.0,3.57,181.524.000,171.932.000,353.456.000,30/09/2010,ALPA3
59,428.23,1960.0,90.47,76.68,167.16,-261.08,1200.0,3.38,181.524.000,171.932.000,353.456.000,30/06/2010,ALPA3
60,405.79,1870.0,94.47,81.38,175.85,-229.94,1140.0,3.22,181.524.000,171.932.000,353.456.000,31/03/2010,ALPA3
61,306.61,1750.0,108.82,130.0,238.83,-67.79,1050.0,59.64,9.076.000,8.597.000,17.673.000,31/12/2009,ALPA3
62,253.21,1720.0,162.33,134.51,296.84,43.62,1000.0,56.60,9.076.000,8.597.000,17.673.000,30/09/2009,ALPA3
63,267.71,1720.0,221.24,146.55,367.79,100.08,958.18,54.22,9.076.000,8.597.000,17.673.000,30/06/2009,ALPA3
64,194.91,1790.0,230.9,160.84,391.73,196.83,969.92,54.88,9.076.000,8.597.000,17.673.000,31/03/2009,ALPA3
65,177.05,1800.0,182.78,186.49,369.27,192.23,971.19,54.95,9.076.000,8.597.000,17.673.000,31/12/2008,ALPA3
66,154.98,1470.0,92.52,174.63,267.15,112.17,860.05,48.66,9.076.000,8.597.000,17.673.000,30/09/2008,ALPA3
67,88.17,1320.0,64.94,115.18,180.12,91.95,867.11,49.06,9.076.000,8.597.000,17.673.000,30/06/2008,ALPA3
68,74.73,1340.0,59.57,120.91,180.48,105.75,874.91,48.54,9.091.000,8.932.000,18.023.000,31/03/2008,ALPA3
69,120.48,1340.0,52.16,118.34,170.5,50.02,880.43,48.85,9.091.000,8.932.000,18.023.000,31/12/2007,ALPA3
70,306.08,1230.0,23.85,79.51,103.36,-202.72,867.69,48.14,9.091.000,8.932.000,18.023.000,30/09/2007,ALPA3
71,278.93,1190.0,18.61,82.53,101.14,-177.79,842.65,46.75,9.091.000,8.932.000,18.023.000,30/06/2007,ALPA3
72,299.98,1180.0,4.54,85.56,90.1,-209.88,820.85,45.12,9.091.000,9.100.000,18.191.000,31/03/2007,ALPA3
73,256.44,1060.0,5.58,54.14,59.72,-196.72,757.56,41.64,9.091.000,9.100.000,18.191.000,31/12/2006,ALPA3
74,277.65,1050.0,3.98,54.52,58.5,-219.15,742.22,39.73,9.208.000,9.475.000,18.683.000,30/09/2006,ALPA3
75,226.49,1070.0,36.02,49.46,85.48,-141.02,702.26,37.59,9.208.000,9.475.000,18.683.000,30/06/2006,ALPA3
76,260.69,1120.0,47.03,68.08,115.11,-145.58,684.19,36.62,9.208.000,9.475.000,18.683.000,31/03/2006,ALPA3
77,299.51,1140.0,45.01,76.31,121.32,-178.19,655.15,35.07,9.208.000,9.475.000,18.683.000,31/12/2005,ALPA3
78,271.23,1140.0,36.15,87.57,123.72,-147.52,642.11,34.37,9.208.000,9.475.000,18.683.000,30/09/2005,ALPA3
79,218.27,1100.0,58.51,71.25,129.76,-88.51,607.13,31.13,9.210.000,10.293.000,19.503.000,30/06/2005,ALPA3
80,192.37,1080.0,58.65,77.59,136.24,-56.13,593.75,0.30,920.979.000,1.029.272.000,1.950.251.000,31/03/2005,ALPA3
81,189.65,1040.0,64.58,78.02,142.6,-47.05,554.29,0.28,920.979.000,1.029.272.000,1.950.251.000,31/12/2004,ALPA3
82,166.71,1010.0,81.67,64.4,146.08,-20.64,550.95,0.28,920.979.000,1.029.272.000,1.950.251.000,30/09/2004,ALPA3
83,150.58,977.49,88.32,82.62,170.95,20.37,517.67,0.27,920.979.000,1.029.272.000,1.950.251.000,30/06/2004,ALPA3
84,147.44,974.04,88.33,88.45,176.78,29.34,508.19,0.26,920.979.000,1.029.272.000,1.950.251.000,31/03/2004,ALPA3
85,156.15,906.45,84.67,80.07,164.74,8.59,493.28,0.25,920.979.000,1.029.272.000,1.950.251.000,31/12/2003,ALPA3
86,120.69,910.48,62.85,95.48,158.33,37.63,480.68,0.25,920.979.000,1.029.272.000,1.950.251.000,30/09/2003,ALPA3
87,86.05,877.42,82.35,79.18,161.53,75.48,467.55,0.24,920.979.000,1.029.272.000,1.950.251.000,30/06/2003,ALPA3
88,96.16,749.17,22.79,55.11,77.9,-18.26,452.27,0.23,920.979.000,1.029.272.000,1.950.251.000,31/03/2003,ALPA3
89,162.18,893.39,94.19,90.48,184.67,22.49,438.39,0.22,920.979.000,1.029.272.000,1.950.251.000,31/12/2002,ALPA3
90,103.75,731.06,23.27,70.17,93.44,-10.31,440.99,0.23,920.979.000,1.029.272.000,1.950.251.000,30/09/2002,ALPA3
91,61.37,672.8,19.79,47.35,67.14,5.77,435.0,0.22,920.979.000,1.029.272.000,1.950.251.000,30/06/2002,ALPA3
92,67.52,661.48,13.46,47.68,61.14,-6.38,427.25,0.22,920.979.000,1.029.272.000,1.950.251.000,31/03/2002,ALPA3
93,103.3,736.84,68.01,56.44,124.46,21.16,417.89,0.21,920.979.000,1.029.272.000,1.950.251.000,31/12/2001,ALPA3
94,89.96,613.44,23.86,49.69,73.54,-16.41,418.57,0.21,920.979.000,1.029.272.000,1.950.251.000,30/06/2001,ALPA3
95,108.62,621.03,28.11,49.94,78.05,-30.57,412.51,0.21,920.979.000,1.029.272.000,1.950.251.000,31/03/2001,ALPA3
96,134.37,687.79,75.94,59.37,135.31,,401.38,0.21,920.979.000,1.029.272.000,1.950.251.000,31/12/2000,ALPA3
